Morus	tissue	A	B	total_AB	log2_BA
Morus_015133-R1	ML	0	8.868546	8.868546	3.302837538266831
Morus_015133-R1	SD	0	26.982558	26.982558	4.806455946068783
Morus_015133-R1	YL	0	18.485139	18.485139	4.284302318100518
Morus_015135-R1	FF	0	43.194449	43.194449	5.465793267601478
Morus_015135-R1	FR	1.630194	24.50137	26.131564	3.277333634464916
Morus_015135-R1	MF	0	27.94497	27.94497	4.85524075617436
Morus_015135-R1	ML	4.020661	55.057916	59.078576999999996	3.4809688907604315
Morus_015135-R1	SD	0	65.371217	65.371217	6.05248582299436
Morus_015135-R1	YL	0	41.985319	41.985319	5.425772107670083
Morus_015136-R1	FF	5.301264	21.205057	26.506321	1.8171751149864608
Morus_015136-R1	FR	0	14.433881	14.433881	3.9480289821635135
Morus_015136-R1	MF	2.166121	9.747547	11.913668000000001	1.7632191220926796
Morus_015136-R1	ML	0	17.799638	17.799638	4.232632976969373
Morus_015136-R1	SD	5.348683	24.069072	29.417755	1.9813793431321343
Morus_015136-R1	YL	0	22.672617	22.672617	4.565147299237133
Morus_015138-R1	FF	596.274091	61.401222	657.675313	-3.258746954136385
Morus_015138-R1	FR	958.490647	54.48784	1012.978487	-4.112025194511871
Morus_015138-R1	MF	662.902594	57.42554	720.328134	-3.5063005204293485
Morus_015138-R1	ML	573.181434	31.560612	604.742046	-4.140306960691577
Morus_015138-R1	SD	1277.555743	74.340528	1351.8962709999998	-4.084945106950587
Morus_015138-R1	YL	460.483143	35.013695	495.49683799999997	-3.6796604177035057
Morus_015139-R1	FF	0	0	0	0
Morus_015139-R1	FR	8.508045	0	8.508045	-3.2491487313328515
Morus_015139-R1	MF	6.384097	0	6.384097	-2.8844215048390236
Morus_015139-R1	ML	6.994659	0	6.994659	-2.9990364990588687
Morus_015139-R1	SD	3.152779	0	3.152779	-2.054077097361629
Morus_015139-R1	YL	21.868958	0	21.868958	-4.515318727253478
Morus_015140-R1	FF	77.456485	0	77.456485	-6.29382079626383
Morus_015140-R1	FR	119.610761	0	119.610761	-6.9142148212975005
Morus_015140-R1	MF	111.952731	0	111.952731	-6.819575342776861
Morus_015140-R1	ML	90.571488	0	90.571488	-6.516826560849658
Morus_015140-R1	SD	113.141543	0	113.141543	-6.834680160822714
Morus_015140-R1	YL	75.513009	0	75.513009	-6.257633155427233
Morus_015142-R1	FF	0	0	0	0
Morus_015142-R1	FR	0	0	0	0
Morus_015142-R1	MF	0	14.355986	14.355986	3.9407292448853197
Morus_015142-R1	ML	0	122.336388	122.336388	6.94645469139957
Morus_015142-R1	SD	0	0	0	0
Morus_015142-R1	YL	0	9.106844	9.106844	3.3372606612315554
Morus_015143-R1	FF	0	0	0	0
Morus_015143-R1	FR	0	0	0	0
Morus_015143-R1	MF	0	0	0	0
Morus_015143-R1	ML	0	0	0	0
Morus_015143-R1	SD	0	0	0	0
Morus_015143-R1	YL	0	0	0	0
Morus_015144-R1	FF	339.464527	472.090922	811.555449	0.4746129860049908
Morus_015144-R1	FR	292.892205	307.954053	600.846258	0.07210520507603888
Morus_015144-R1	MF	133.730774	376.152215	509.882989	1.4850674828849955
Morus_015144-R1	ML	12.493998	92.464319	104.95831700000001	2.7920978527723816
Morus_015144-R1	SD	86.009207	144.382576	230.391783	0.7406143986972392
Morus_015144-R1	YL	142.046418	199.610979	341.65739699999995	0.4879171918114952
Morus_015145-R1	FF	0	83.944028	83.944028	6.408440617015591
Morus_015145-R1	FR	0	71.348309	71.348309	6.176887391867938
Morus_015145-R1	MF	0	59.888757	59.888757	5.928103956553127
Morus_015145-R1	ML	0	34.796576	34.796576	5.161749692877962
Morus_015145-R1	SD	0	114.270877	114.270877	6.848884254240416
Morus_015145-R1	YL	0	38.336325	38.336325	5.297790274874599
Morus_015146-R1	FF	189.202218	0	189.202218	-7.5713902597321034
Morus_015146-R1	FR	188.580042	0	188.580042	-7.566663282580635
Morus_015146-R1	MF	216.05081	0	216.05081	-7.761888996289972
Morus_015146-R1	ML	299.98834	0	299.98834	-8.233563789218163
Morus_015146-R1	SD	160.215096	0	160.215096	-7.332843032304553
Morus_015146-R1	YL	82.75767	0	82.75767	-6.388149404321792
Morus_015148-R1	FF	50.119861	11.651771	61.771632	-2.0145445653703336
Morus_015148-R1	FR	21.22751	7.553467	28.780977	-1.3777651267394058
Morus_015148-R1	MF	30.718817	6.801383	37.5202	-2.023537157267852
Morus_015148-R1	ML	23.684348	9.935806	33.620154	-1.1745369839266204
Morus_015148-R1	SD	65.738622	11.755993	77.49461500000001	-2.387346687465438
Morus_015148-R1	YL	24.683214	14.237905	38.921119	-0.7531611867980524
Morus_015149-R1	FF	0	0	0	0
Morus_015149-R1	FR	4.94601	0	4.94601	-2.5719218895722102
Morus_015149-R1	MF	0	0	0	0
Morus_015149-R1	ML	0	0	0	0
Morus_015149-R1	SD	0	0	0	0
Morus_015149-R1	YL	0	0	0	0
Morus_015151-R1	FF	1.672401	8.223893	9.896294000000001	1.7872392735705334
Morus_015151-R1	FR	0	3.731899	3.731899	2.242419280407584
Morus_015151-R1	MF	0	5.040482	5.040482	2.5946636739319935
Morus_015151-R1	ML	1.211674	3.06808	4.2797540000000005	0.8792093020181433
Morus_015151-R1	SD	3.02963	1.382909	4.412539	-0.7579235187488815
Morus_015151-R1	YL	1.065824	3.197473	4.263297	1.022803697589612
Morus_015154-R1	FF	21.851241	8.761575	30.612816000000002	-1.227086670891213
Morus_015154-R1	FR	1.983164	17.891515	19.874678999999997	2.6628232055129444
Morus_015154-R1	MF	9.821372	3.580021	13.401393	-1.2404573061015984
Morus_015154-R1	ML	4.891213	13.07469	17.965903	1.2564665263119545
Morus_015154-R1	SD	19.842026	15.469904	35.311930000000004	-0.3396633792369325
Morus_015154-R1	YL	5.097496	13.626103	18.723599	1.2622566152105335
Morus_015160-R1	FF	236.943462	0	236.943462	-7.894475003719387
Morus_015160-R1	FR	139.778541	0	139.778541	-7.137283629202343
Morus_015160-R1	MF	118.599861	0	118.599861	-6.902071902598977
Morus_015160-R1	ML	22.099068	0	22.099068	-4.529762737918154
Morus_015160-R1	SD	113.554858	0	113.554858	-6.83989483099171
Morus_015160-R1	YL	175.036185	0	175.036185	-7.4597282013322745
Morus_015162-R2	FF	329.093138	0	329.093138	-8.366729337798159
Morus_015162-R2	FR	78.895714	0	78.895714	-6.320046206841665
Morus_015162-R2	MF	133.623287	0	133.623287	-7.072784177238149
Morus_015162-R2	ML	20.848494	0	20.848494	-4.449461934173369
Morus_015162-R2	SD	106.502367	0	106.502367	-6.74822461537148
Morus_015162-R2	YL	212.449219	0	212.449219	-7.737749073621048
Morus_015163-R1	FF	0	0	0	0
Morus_015163-R1	FR	0	0	0	0
Morus_015163-R1	MF	0	0	0	0
Morus_015163-R1	ML	0	0	0	0
Morus_015163-R1	SD	0	0	0	0
Morus_015163-R1	YL	0	0	0	0
Morus_015164-R1	FF	0	68.693692	68.693692	6.122956178066411
Morus_015164-R1	FR	0	156.660947	156.660947	7.300681535084964
Morus_015164-R1	MF	0	133.145761	133.145761	7.067657655995198
Morus_015164-R1	ML	0	143.251101	143.251101	7.1724385200921255
Morus_015164-R1	SD	0	74.639535	74.639535	6.241068589120885
Morus_015164-R1	YL	0	119.160142	119.160142	6.90881461265445
Morus_015167-R1	FF	0	15.976318	15.976318	4.085451681036259
Morus_015167-R1	FR	0	17.72186	17.72186	4.226651867387436
Morus_015167-R1	MF	0	8.703998	8.703998	3.278579253118112
Morus_015167-R1	ML	0	1.324504	1.324504	1.2169229084446158
Morus_015167-R1	SD	0	16.119222	16.119222	4.097545233411113
Morus_015167-R1	YL	0	11.042914	11.042914	3.590112615281467
Morus_015169-R1	FF	38.972822	0	38.972822	-5.320947522579167
Morus_015169-R1	FR	2.947563	0	2.947563	-1.9809622905471482
Morus_015169-R1	MF	7.962239	0	7.962239	-3.1638591999915575
Morus_015169-R1	ML	4.846518	0	4.846518	-2.5475776572185804
Morus_015169-R1	SD	3.276785	0	3.276785	-2.096526682727401
Morus_015169-R1	YL	42.932782	0	42.932782	-5.457225954448316
Morus_015170-R1	FF	0	0	0	0
Morus_015170-R1	FR	3.045573	0	3.045573	-2.016344055118252
Morus_015170-R1	MF	0	0	0	0
Morus_015170-R1	ML	15.023012	0	15.023012	-4.002073465418907
Morus_015170-R1	SD	0	0	0	0
Morus_015170-R1	YL	2.609432	0	2.609432	-1.8517718245760264
Morus_015171-R1	FF	5.259382	1.482508	6.74189	-1.334221857408324
Morus_015171-R1	FR	33.996608	0	33.996608	-5.129143192409968
Morus_015171-R1	MF	8.317722	0.60576	8.923482	-2.5367210064170895
Morus_015171-R1	ML	29.292468	0	29.292468	-4.920887217633155
Morus_015171-R1	SD	0	0	0	0
Morus_015171-R1	YL	1.130661	1.152807	2.283468	0.014917916535992979
Morus_015172-R1	FF	0	0	0	0
Morus_015172-R1	FR	0	0	0	0
Morus_015172-R1	MF	0	0	0	0
Morus_015172-R1	ML	0	0	0	0
Morus_015172-R1	SD	0	0	0	0
Morus_015172-R1	YL	0	0	0	0
Morus_015173-R1	FF	0	0	0	0
Morus_015173-R1	FR	0	0	0	0
Morus_015173-R1	MF	0	0	0	0
Morus_015173-R1	ML	0	0	0	0
Morus_015173-R1	SD	0	0	0	0
Morus_015173-R1	YL	0	0	0	0
Morus_015174-R1	FF	3.010884	5.791392	8.802275999999999	0.7597870651321094
Morus_015174-R1	FR	5.465204	7.884182	13.349385999999999	0.4585430551454873
Morus_015174-R1	MF	0	21.297509	21.297509	4.478810641172845
Morus_015174-R1	ML	2.246535	4.321178	6.5677129999999995	0.7128449015185236
Morus_015174-R1	SD	3.037815	11.686388000000001	14.724203000000001	1.6516346537463702
Morus_015174-R1	YL	7.023842	4.50342	11.527262	-0.543964763821924
Morus_015178-R1	FF	0	0	0	0
Morus_015178-R1	FR	0	0	0	0
Morus_015178-R1	MF	0	0	0	0
Morus_015178-R1	ML	0	0	0	0
Morus_015178-R1	SD	0	0	0	0
Morus_015178-R1	YL	0	0	0	0
Morus_015179-R1	FF	0	0	0	0
Morus_015179-R1	FR	0	0	0	0
Morus_015179-R1	MF	0.94515	0	0.94515	-0.959881412749732
Morus_015179-R1	ML	0	0	0	0
Morus_015179-R1	SD	4.667611	0	4.667611	-2.5027407413840352
Morus_015179-R1	YL	1.798692	0	1.798692	-1.484752725023592
Morus_015180-R1	FF	0	3.101707	3.101707	2.0362244384914674
Morus_015180-R1	FR	0	1.407516	1.407516	1.2675453860413
Morus_015180-R1	MF	0	1.901058	1.901058	1.5365791392022006
Morus_015180-R1	ML	0	0	0	0
Morus_015180-R1	SD	0	4.694177	4.694177	2.5094873390677774
Morus_015180-R1	YL	0	0	0	0
Morus_015181-R1	FF	0	59.127242	59.127242	5.9099468793954415
Morus_015181-R1	FR	0	121.685145	121.685145	6.9388167645110626
Morus_015181-R1	MF	0	46.277676	46.277676	5.563087214462029
Morus_015181-R1	ML	0	19.883758	19.883758	4.384309440900802
Morus_015181-R1	SD	0	114.270877	114.270877	6.848884254240416
Morus_015181-R1	YL	0	56.338857	56.338857	5.841441240887715
Morus_015182-R1	FF	0	69.66025	69.66025	6.142826948462407
Morus_015182-R1	FR	0	95.567967	95.567967	6.593472800363517
Morus_015182-R1	MF	0	64.208374	64.208374	6.026985340824013
Morus_015182-R1	ML	0	38.679938	38.679938	5.310337866399388
Morus_015182-R1	SD	0	65.379854	65.379854	6.052673551153415
Morus_015182-R1	YL	0	62.986298	62.986298	5.999691094940088
Morus_015183-R1	FF	0	320.03776	320.03776	8.326599184819855
Morus_015183-R1	FR	0	1701.646612	1701.646612	10.733563316261204
Morus_015183-R1	MF	0	444.737743	444.737743	8.800051316607068
Morus_015183-R1	ML	0	816.624838	816.624838	9.675295213245878
Morus_015183-R1	SD	0	694.540513	694.540513	9.441990739340165
Morus_015183-R1	YL	0	207.777316	207.777316	7.705821158999978
Morus_015184-R1	FF	0	164.661917	164.661917	7.372098178152342
Morus_015184-R1	FR	0	326.560634	326.560634	8.35561817512507
Morus_015184-R1	MF	0	139.547092	139.547092	7.134909793613359
Morus_015184-R1	ML	0	94.648112	94.648112	6.5796645863534735
Morus_015184-R1	SD	0	243.664336	243.664336	7.934660009108744
Morus_015184-R1	YL	0	167.877375	167.877375	7.399832248750576
Morus_015185-R1	FF	0	3.36817	3.36817	2.1270290040106095
Morus_015185-R1	FR	0	0	0	0
Morus_015185-R1	MF	0	1.37625	1.37625	1.2486866268738273
Morus_015185-R1	ML	0	2.51312	2.51312	1.812752856505666
Morus_015185-R1	SD	0	0	0	0
Morus_015185-R1	YL	0	5.238218	5.238218	2.6411339698367007
Morus_015186-R1	FF	8.263381	0	8.263381	-3.211538852413211
Morus_015186-R1	FR	0	0	0	0
Morus_015186-R1	MF	0.844114	0	0.844114	-0.8829278434847205
Morus_015186-R1	ML	0	0	0	0
Morus_015186-R1	SD	0	2.37002	2.37002	1.7527571533701005
Morus_015186-R1	YL	0	0	0	0
Morus_015187-R1	FF	22.004171	0	22.004171	-4.523823561946272
Morus_015187-R1	FR	6.65681	0	6.65681	-2.9367434579809144
Morus_015187-R1	MF	4.495504	0	4.495504	-2.458251798728118
Morus_015187-R1	ML	5.472717	0	5.472717	-2.694371427769421
Morus_015187-R1	SD	18.500827	3.715166	22.215993	-2.0481548399683893
Morus_015187-R1	YL	19.962333	0	19.962333	-4.389727385246738
Morus_015188-R1	FF	0	0	0	0
Morus_015188-R1	FR	0	0	0	0
Morus_015188-R1	MF	0	0	0	0
Morus_015188-R1	ML	6.226996	0	6.226996	-2.8533960957944595
Morus_015188-R1	SD	0	0	0	0
Morus_015188-R1	YL	0	0	0	0
Morus_015190-R1	FF	52.133606	47.282098	99.415704	-0.1381362601945599
Morus_015190-R1	FR	86.744434	66.752061	153.49649499999998	-0.37304277854028545
Morus_015190-R1	MF	39.053734	47.225903	86.27963700000001	0.26787150828162565
Morus_015190-R1	ML	36.305612000000004	71.864578	108.17018999999999	0.9658249649075719
Morus_015190-R1	SD	15.779978	35.337055	51.117033	1.1147006742929124
Morus_015190-R1	YL	43.242022	39.490304	82.732326	-0.12784084802827528
Morus_015192-R1	FF	0	109.78589	109.78589	6.791630337197046
Morus_015192-R1	FR	0	114.339727	114.339727	6.849745702541522
Morus_015192-R1	MF	0	180.906912	180.906912	7.507056552547888
Morus_015192-R1	ML	0	240.37480300000001	240.37480300000001	7.915131271483891
Morus_015192-R1	SD	0	96.240959	96.240959	6.603492216326011
Morus_015192-R1	YL	0	116.159381	116.159381	6.872328665788242
Morus_015193-R1	FF	156.872268	0	156.872268	-7.302613957979444
Morus_015193-R1	FR	50.708303	0	50.708303	-5.692324053089863
Morus_015193-R1	MF	67.611007	0	67.611007	-6.100368135869762
Morus_015193-R1	ML	46.49867	0	46.49867	-5.569815212304256
Morus_015193-R1	SD	444.472152	0	444.472152	-8.79919143650004
Morus_015193-R1	YL	18.38127	0	18.38127	-4.27659120447784
Morus_015194-R1	FF	0	17.926643	17.926643	4.242346639223369
Morus_015194-R1	FR	0	30.036497	30.036497	4.955893828768098
Morus_015194-R1	MF	0	6.198001	6.198001	2.8475963026926125
Morus_015194-R1	ML	0	9.260136	9.260136	3.3589779491486236
Morus_015194-R1	SD	0	41.739214	41.739214	5.4174884710945115
Morus_015194-R1	YL	0	41.819587	41.819587	5.42019897571295
Morus_015195-R1	FF	0	53.627363	53.627363	5.771551877091401
Morus_015195-R1	FR	1.315428	72.348549	73.663977	4.9854176252650015
Morus_015195-R1	MF	0.592227	40.271425	40.863652	4.696025314645334
Morus_015195-R1	ML	0	22.710319	22.710319	4.567443167940185
Morus_015195-R1	SD	5.84941	67.268219	73.11762900000001	3.3171624884362094
Morus_015195-R1	YL	1.127053	48.463266	49.590318999999994	4.539429615651468
Morus_015196-R1	FF	36.915831	0	36.915831	-5.244728437649958
Morus_015196-R1	FR	43.973839	0	43.973839	-5.491014133661242
Morus_015196-R1	MF	39.595454	0	39.595454	-5.343246274049983
Morus_015196-R1	ML	22.379751	0	22.379751	-4.547187659787808
Morus_015196-R1	SD	72.164191	0	72.164191	-6.193065812972073
Morus_015196-R1	YL	16.147106	0	16.147106	-4.099893201212013
Morus_015197-R1	FF	39.834212	81.993381	121.82759300000001	1.0232178937859022
Morus_015197-R1	FR	96.406736	127.197944	223.60468	0.39627967659987534
Morus_015197-R1	MF	10.850964	54.150005	65.000969	2.218356598718066
Morus_015197-R1	ML	16.276237	6.402389	22.678625999999998	-1.2227261558302858
Morus_015197-R1	SD	54.544275	64.449941	118.994216	0.23675367229065775
Morus_015197-R1	YL	11.80012	54.861991	66.66211100000001	2.1257096587885735
Morus_015198-R1	FF	0	0	0	0
Morus_015198-R1	FR	0	0	0	0
Morus_015198-R1	MF	0	0	0	0
Morus_015198-R1	ML	0	0	0	0
Morus_015198-R1	SD	0	0	0	0
Morus_015198-R1	YL	0	0	0	0
Morus_015199-R3	FF	0	14.118393	14.118393	3.9182328922411
Morus_015199-R3	FR	0	0	0	0
Morus_015199-R3	MF	0	1.153768	1.153768	1.1068628537466694
Morus_015199-R3	ML	0	0	0	0
Morus_015199-R3	SD	0	2.848936	2.848936	1.9444596822554643
Morus_015199-R3	YL	0	2.195709	2.195709	1.676136043005929
Morus_015201-R1	FF	0	0	0	0
Morus_015201-R1	FR	0	0	0	0
Morus_015201-R1	MF	0	0	0	0
Morus_015201-R1	ML	0	0	0	0
Morus_015201-R1	SD	0	0	0	0
Morus_015201-R1	YL	0	0	0	0
Morus_015202-R3	FF	15.540968	46.622905	62.163873	1.52561196231412
Morus_015202-R3	FR	4.70153	16.455356	21.156886	1.6142487586441339
Morus_015202-R3	MF	10.583521	27.517156	38.100677	1.299756259126083
Morus_015202-R3	ML	9.663091	21.258799	30.921889999999998	1.0617500475651782
Morus_015202-R3	SD	0	20.906638	20.906638	4.453296186568394
Morus_015202-R3	YL	6.042374	26.18362	32.225994	1.9486038386467341
Morus_015207-R1	FF	0	0	0	0
Morus_015207-R1	FR	0	2.337434	2.337434	1.7387393068184114
Morus_015207-R1	MF	0	1.05235	1.05235	1.037276783677085
Morus_015207-R1	ML	0	0	0	0
Morus_015207-R1	SD	0	0	0	0
Morus_015207-R1	YL	0	0	0	0
Morus_015208-R1	FF	53.194279	60.088947	113.283226	0.17277081064346378
Morus_015208-R1	FR	66.997743	67.890775	134.888518	0.01882394717531712
Morus_015208-R1	MF	52.34247	37.079476	89.42194599999999	-0.4862710035072711
Morus_015208-R1	ML	93.150653	17.384865	110.53551800000001	-2.3564525180883003
Morus_015208-R1	SD	83.243401	44.541865	127.78526600000001	-0.8873703077794199
Morus_015208-R1	YL	44.740849	37.189696	81.930545	-0.2602997082150375
Morus_015210-R1	FF	0	0	0	0
Morus_015210-R1	FR	0	0	0	0
Morus_015210-R1	MF	0	0	0	0
Morus_015210-R1	ML	0	0	0	0
Morus_015210-R1	SD	0	0	0	0
Morus_015210-R1	YL	0	0	0	0
Morus_015213-R1	FF	0	0	0	0
Morus_015213-R1	FR	0	0	0	0
Morus_015213-R1	MF	0	0	0	0
Morus_015213-R1	ML	0	0	0	0
Morus_015213-R1	SD	0	0	0	0
Morus_015213-R1	YL	0	2.922564	2.922564	1.9717969861938498
Morus_015214-R1	FF	0	0	0	0
Morus_015214-R1	FR	0	0	0	0
Morus_015214-R1	MF	0	0	0	0
Morus_015214-R1	ML	0	0	0	0
Morus_015214-R1	SD	0	0	0	0
Morus_015214-R1	YL	0	0	0	0
Morus_015215-R1	FF	11.21997	7.986078	19.206048	-0.4434772535911469
Morus_015215-R1	FR	23.275341	17.395111	40.670452	-0.4001691797137875
Morus_015215-R1	MF	4.584532	13.705226	18.289758	1.3968206678696768
Morus_015215-R1	ML	4.783798	11.917434	16.701232	1.1592304405692435
Morus_015215-R1	SD	9.70314	1.611502	11.314642	-2.0350823911374527
Morus_015215-R1	YL	17.449428	8.694029	26.143457	-0.9284077846442201
Morus_015216-R1	FF	0	15.236812	15.236812	4.021196490755011
Morus_015216-R1	FR	0	6.914273	6.914273	2.984456831415381
Morus_015216-R1	MF	0	10.376388	10.376388	3.5079706699617366
Morus_015216-R1	ML	0	7.579177	7.579177	3.1008392567029714
Morus_015216-R1	SD	0	10.248734	10.248734	3.4916907359120892
Morus_015216-R1	YL	0	23.696467	23.696467	4.626232763978871
Morus_015217-R1	FF	0	0	0	0
Morus_015217-R1	FR	0	0	0	0
Morus_015217-R1	MF	1.967114	0	1.967114	-1.5690603579186548
Morus_015217-R1	ML	10.776224	0	10.776224	-3.557805113702639
Morus_015217-R1	SD	0	0	0	0
Morus_015217-R1	YL	3.743567	0	3.743567	-2.2459723244996366
Morus_015218-R1	FF	0	10.054796	10.054796	3.4666004974721796
Morus_015218-R1	FR	0	21.901151	21.901151	4.517348204138069
Morus_015218-R1	MF	0	9.038562	9.038562	3.327480716362091
Morus_015218-R1	ML	0	4.50136	4.50136	2.4597883136760204
Morus_015218-R1	SD	0	6.08684	6.08684	2.8251424775943392
Morus_015218-R1	YL	0	14.073603	14.073603	3.9139523962920912
Morus_015219-R2	FF	0	50.790651	50.790651	5.694619787910455
Morus_015219-R2	FR	0	42.358775	42.358775	5.438252092206676
Morus_015219-R2	MF	3.274666	62.259897	65.534563	3.8874076019710797
Morus_015219-R2	ML	9.567596	38.921079	48.488675	1.917503496425965
Morus_015219-R2	SD	3.23438	60.939953	64.174333	3.8706476382799977
Morus_015219-R2	YL	4.985551	32.023059	37.008610000000004	2.463917800806393
Morus_015220-R1	FF	16.442616	0	16.442616	-4.1245445230296385
Morus_015220-R1	FR	18.187289	0	18.187289	-4.26207898033683
Morus_015220-R1	MF	15.536601	0	15.536601	-4.047590822481511
Morus_015220-R1	ML	8.051178	0	8.051178	-3.1781055694510654
Morus_015220-R1	SD	15.034407	0	15.034407	-4.0030990945054725
Morus_015220-R1	YL	13.185433	0	13.185433	-3.8263382833860318
Morus_015221-R1	FF	0	0	0	0
Morus_015221-R1	FR	0	0	0	0
Morus_015221-R1	MF	0	0	0	0
Morus_015221-R1	ML	0	0	0	0
Morus_015221-R1	SD	0	0	0	0
Morus_015221-R1	YL	0	0	0	0
Morus_015222-R1	FF	18.500435	14.944332	33.444767	-0.2904626507703199
Morus_015222-R1	FR	4.797294	18.084131	22.881425	1.718921938191682
Morus_015222-R1	MF	4.319637	13.230369	17.550006	1.4195733641435582
Morus_015222-R1	ML	9.859914	11.150535	21.010449	0.1620071600702331
Morus_015222-R1	SD	2.66656	2.513001	5.179561	-0.06172316076193501
Morus_015222-R1	YL	8.220598	23.241599	31.462197000000003	1.3945526390567438
Morus_015223-R2	FF	0	37.793674	37.793674	5.277749509338256
Morus_015223-R2	FR	0	48.424355	48.424355	5.627150233439251
Morus_015223-R2	MF	0	31.188143	31.188143	5.00845744206734
Morus_015223-R2	ML	0	24.881735	24.881735	4.693862427519033
Morus_015223-R2	SD	0	40.374771	40.374771	5.37067942183855
Morus_015223-R2	YL	0	24.778608	24.778608	4.688102457666971
Morus_015224-R1	FF	0	25.399946	25.399946	4.722463073500944
Morus_015224-R1	FR	0	20.490978	20.490978	4.425659232545799
Morus_015224-R1	MF	0	20.757075	20.757075	4.44341270999398
Morus_015224-R1	ML	0	38.956617	38.956617	5.320362534776164
Morus_015224-R1	SD	0	35.593253	35.593253	5.193505766327224
Morus_015224-R1	YL	0	10.972859	10.972859	3.5816957895763073
Morus_015225-R1	FF	10.385326	0	10.385326	-3.509103696142299
Morus_015225-R1	FR	21.207284	0	21.207284	-4.472961053763552
Morus_015225-R1	MF	13.791352	0	13.791352	-3.8866820225473986
Morus_015225-R1	ML	23.246661	0	23.246661	-4.599714182788736
Morus_015225-R1	SD	37.983546	0	37.983546	-5.2847934210895735
Morus_015225-R1	YL	15.141918	0	15.141918	-4.012740106259416
Morus_015226-R2	FF	1.984596	0	1.984596	-1.5775356590470508
Morus_015226-R2	FR	0	0	0	0
Morus_015226-R2	MF	0	0	0	0
Morus_015226-R2	ML	0	0	0	0
Morus_015226-R2	SD	8.009389	0	8.009389	-3.1714292684628207
Morus_015226-R2	YL	0	0	0	0
Morus_015227-R1	FF	0	90.725811	90.725811	6.519255850103952
Morus_015227-R1	FR	0	135.373295	135.373295	7.091417349216943
Morus_015227-R1	MF	0	155.195514	155.195514	7.28720920904917
Morus_015227-R1	ML	0	105.556722	105.556722	6.735477796411733
Morus_015227-R1	SD	0	187.72910100000001	187.72910100000001	7.560173085587363
Morus_015227-R1	YL	0	56.199987	56.199987	5.837942914005753
Morus_015228-R1	FF	0	59.606089	59.606089	5.921390841206102
Morus_015228-R1	FR	0	23.184421	23.184421	4.596006093476273
Morus_015228-R1	MF	0	60.018488	60.018488	5.931174526165322
Morus_015228-R1	ML	0	34.944151	34.944151	5.167685122580625
Morus_015228-R1	SD	0	40.808777	40.808777	5.385733936838145
Morus_015228-R1	YL	0	48.005401	48.005401	5.614868855676698
Morus_015229-R1	FF	28.641517	36.838889	65.480406	0.35225044576448317
Morus_015229-R1	FR	57.896437	79.127242	137.023679	0.4441124602311236
Morus_015229-R1	MF	28.193732	30.105086	58.298818	0.09149184455020466
Morus_015229-R1	ML	62.168806	13.743449	75.912255	-2.0991382431133223
Morus_015229-R1	SD	39.405966	104.071528	143.477494	1.3787315547860222
Morus_015229-R1	YL	36.444781	50.608171	87.052952	0.4628348503109434
Morus_015230-R1	FF	0	0	0	0
Morus_015230-R1	FR	0	0	0	0
Morus_015230-R1	MF	0	0	0	0
Morus_015230-R1	ML	0	0	0	0
Morus_015230-R1	SD	0	0	0	0
Morus_015230-R1	YL	0	0	0	0
Morus_015231-R1	FF	29.885449	36.91732	66.802769	0.2959296938556639
Morus_015231-R1	FR	71.796918	39.887176	111.684094	-0.8322289503143412
Morus_015231-R1	MF	25.859298	28.732553	54.591851	0.14662174757847268
Morus_015231-R1	ML	31.480479	11.80518	43.285658999999995	-1.3428453757946308
Morus_015231-R1	SD	60.305534	14.189537	74.495071	-2.0129394156968217
Morus_015231-R1	YL	31.441135	23.2391	54.680234999999996	-0.42048816280302365
Morus_015232-R1	FF	0	0	0	0
Morus_015232-R1	FR	0	0	0	0
Morus_015232-R1	MF	0	0	0	0
Morus_015232-R1	ML	0	0	0	0
Morus_015232-R1	SD	0	0	0	0
Morus_015232-R1	YL	0	0	0	0
Morus_015233-R1	FF	6.842536	44.059461	50.901997	2.522437904524587
Morus_015233-R1	FR	1.380025	73.769592	75.149617	4.973403027692074
Morus_015233-R1	MF	3.727856	36.316201	40.044057	2.9805441191544544
Morus_015233-R1	ML	0.567275	14.736819	15.304094000000001	3.3278136997978054
Morus_015233-R1	SD	0	26.058984	26.058984	4.758035765477517
Morus_015233-R1	YL	20.691983	18.902562	39.594545	-0.12420778808855523
Morus_015234-R1	FF	0	0	0	0
Morus_015234-R1	FR	0	0	0	0
Morus_015234-R1	MF	0	0	0	0
Morus_015234-R1	ML	0	0	0	0
Morus_015234-R1	SD	0	0	0	0
Morus_015234-R1	YL	0	0	0	0
Morus_015235-R1	FF	0	0	0	0
Morus_015235-R1	FR	0	0	0	0
Morus_015235-R1	MF	0	0	0	0
Morus_015235-R1	ML	0	0	0	0
Morus_015235-R1	SD	0	0	0	0
Morus_015235-R1	YL	0	0	0	0
Morus_015236-R1	FF	37.250168	184.388332	221.6385	2.277012456806386
Morus_015236-R1	FR	18.594022	55.782066	74.376088	1.5350217768472423
Morus_015236-R1	MF	40.334574	157.533147	197.86772100000002	1.9393635953174637
Morus_015236-R1	ML	75.043178	122.292587	197.33576499999998	0.6971953283837845
Morus_015236-R1	SD	50.737538	114.629252	165.36678999999998	1.160223110204856
